user_id,user_interest_summary,scene,data_type
125435,"喜欢：该用户偏好家居清洁品类（如洗衣液），关键词涉及推广和日常优惠，品牌包括麦谷优品和飞猪，使用场景涵盖日常消费、优惠券领取（如50-5元券）及在线旅行服务（如火车票预订）。  
不喜欢：用户不喜欢饮品品类（如盐汽水），品牌如王老吉，使用场景包括小额优惠券（如16-2或10-2元券）和话费充值服务。",4,complete
1352843,"喜欢：该用户偏好出行服务（如打车）、家庭清洁用品（如大桶洗衣液）和优惠券（如消费券），关键词包括消费券、打车、洗衣液，品牌涉及哈啰打车、花小猪打车、几羊嗨购，使用场景为日常出行、家庭洗涤和优惠获取。

不喜欢：基于未点击商品，用户不喜欢话费充值服务、会员卡和特定食品品牌（如汉堡王），与点击行为相反的特征包括话费券、会员卡和电商平台（如京东到家）。",4,complete
1457326,"喜欢：用户偏好饮料品类（如功能性饮料），关键词涉及消费券和现金相关促销，品牌集中于东鹏（如东鹏特饮），使用场景包括在线支付（支付宝、花呗）和优惠活动（如消费券兑换）。

不喜欢：用户不喜欢话费券、纸巾类商品（如抽纸、竹浆抽纸）和洗衣液等日用品，这些特征与点击行为相反，体现在未点击商品中。",4,complete
440774,"喜欢：该用户偏好出行服务品类，关键词包括消费券、立减和出行，品牌如滴滴出行和高德，使用场景为打车出行和节省费用。
不喜欢：用户不喜欢食品（如燕麦片、小杨生煎）、娱乐（如电影票）和日用品（如纸巾）等非出行相关商品。",4,complete
362030,"喜欢：用户偏好快餐品类，特别是汉堡类产品，关键词包括汉堡和霸王牛堡，品牌如汉堡王，使用场景为餐饮消费和快餐需求，基于点击行为（如""14.9元狠霸王牛堡""）及交易实体（如汉堡、必胜客、肯德基）和搜索关键词（如汉堡、肯德基）的支持。

不喜欢：用户不喜欢交通票务、打车服务、会员卡和充值服务，这些特征基于未点击商品（如铁行汽车票、花小猪打车、滴滴出行、手机充值、会员卡）与点击行为（餐饮相关）相反的特征。",4,complete
1894193,"喜欢：该用户偏好出行服务品类（如打车、顺风车），关键词包括出行、优惠券、电影票；品牌涉及花小猪、滴滴出行、哈啰出行；使用场景主要为通勤和娱乐消费，具体表现为点击打车券包、电影票优惠和抽纸日用品（如加厚抽纸），同时关注快餐如汉堡王华夫筒。  
不喜欢：基于未点击商品中与点击行为相反的特征，用户不喜欢大包装日用品（如10斤洗衣液），关键词如洗衣液、快递、咖啡；品牌如麦谷优品、Tims咖啡；使用场景涉及家庭清洁和咖啡消费，具体表现为避免点击洗衣液、快递服务、咖啡优惠及特定汉堡王套餐（如椒香鸡腿）。",4,complete
734050,"喜欢：该用户偏好出行服务（如顺风车、打车）、消费券优惠（如立减、通用券）和服装购物（如莫代尔短袖T恤），关键词包括消费券、立减、通用、付邮购，品牌涉及滴滴出行、哈啰出行、支付宝、团油，使用场景主要为出行支付优惠（如滴滴、哈啰顺风车）和在线购物（如邮惠购付邮购）。

不喜欢：基于未点击商品特征，该用户不喜欢话费充值、手机充值相关服务（如充小侠权益），与点击的出行和消费券行为相反。",4,complete
1547978,"喜欢：用户偏好快餐品类（尤其是麦当劳的板烧鸡腿堡、薯条、新地和派类产品），关键词包括""优惠""、""买一送一""、""快递上门""和""支付宝""，品牌为麦当劳和支付宝，使用场景为餐饮消费（如快餐点单）和快递服务（如优惠寄件）。

不喜欢：用户不喜欢其他快餐品类（如麦当劳的粥油条组合、小食组合和双人餐），关键词如""无辣不欢""、""打车""和""电影""，品牌如德克士、花小猪和古茗，使用场景包括出行打车服务、电影票消费和家居用品购物（如拖鞋、手帕纸）。",4,complete
1826602,"喜欢：偏好品类包括日用品（如抽纸、洗脸巾、毛巾）、饮料（如牛奶、特饮）和家居用品（如陶瓷饭碗、帆布袋），关键词涉及邮购、付邮购、官方旗舰和优惠券，品牌如锦衣卫世家、心相印、新希望和天雁（茶杯），使用场景主要为日常家庭消费、优惠购物和健康饮品。

不喜欢：基于未点击商品，不喜欢高端手工茶具如紫砂壶（与点击的茶杯形成对比），体现对实用简单茶具的偏好而非收藏级产品。",4,complete
1314639,"喜欢：用户偏好家居清洁品类（如艾草洗衣液）、小型电子产品（如静音电风扇）和饮料（如东鹏特饮），关键词包括""消费券""、""立减""、""租""和""静音""，品牌涉及爱家达、滴滴出行、租租鸭和东鹏饮料，使用场景聚焦日常清洁、夏季降温、出行优惠和数码产品租赁。

不喜欢：用户不喜欢饮用水、纸巾和拖鞋等品类，关键词如""付邮购""、""营销推广""和""话费充值""，品牌如百岁山、良品铺子和舒可乐，使用场景涉及矿泉水购买、快递服务和电影票消费，基于未点击商品特征与点击行为相反（如未点击付邮购商品而偏好直接优惠）。",4,complete
182788,"喜欢：用户偏好零食品类（如夏威夷果、奶糖），关键词包括0元付邮和付邮购（促销相关），品牌如百草味和大白兔，使用场景涉及在线购物、食品消费和促销活动，基于点击商品和交易行为中的零食实体支持。

不喜欢：用户对交通服务品类（如顺风车、单车周卡）不感兴趣，关键词如消费券和通用（出行促销），品牌如哈啰和滴滴，使用场景为出行租赁，基于未点击商品中与点击零食行为相反的特征。",4,complete
551807,"喜欢：用户偏好充值服务品类，如全国话费充值和加油卡充值，关键词包括""推广""和""搜索结果""，品牌如车行易和煜鑫百货商行，使用场景涉及支付和交通相关充值（基于点击商品标题和实体词）。

不喜欢：用户不喜欢特定形式的话费充值（如feeds权益和手机充值）、打车服务（如滴滴出行、曹操出行、高德打车），以及纸巾等日用品（基于未点击商品中与点击行为相反的实体词）。",4,complete
157000,"喜欢：偏好品类包括家居清洁（如洗衣液桶装）和出行服务（如滴滴出行），关键词如优惠券、红包、平台券，品牌如麦谷优品、京东到家，使用场景为在线购物优惠（如京东到家平台券）和日常出行需求。

不喜欢：基于未点击良品铺子商品，尽管有类似优惠特征（如发券、立减），但用户对零食品牌（如良品铺子）的营销推广不感兴趣，与点击行为中偏好家居清洁和出行服务相反。",4,complete
1419905,"喜欢：该用户偏好健康产品（如风油精、艾灸柱和枸杞蜜）、食品（如纯牛奶、海鲜水产干货和发酵乳）、日常用品（如软抽纸和餐巾纸），关键词包括防蚊、健康、邮购和公交，品牌如辰帆和君乐宝，使用场景涉及在线购物（邮购方式）、家庭健康维护和交通支付。

不喜欢：基于未点击商品，该用户不喜欢家电类产品，如静音电风扇。",4,complete
677713,"喜欢：该用户偏好出行服务品类，特别是打车应用，关键词包括优惠券、立减和小额折扣（如5元立减），品牌如花小猪打车、高德、滴滴出行和首汽约车，使用场景为日常通勤和节省出行成本。  
不喜欢：用户不喜欢大额打车券包（如100元）、货运服务（如货拉拉）、代驾服务（如滴滴代驾）以及非出行相关商品（如维达纸巾和麦当劳食品），这些特征与点击行为中偏好小额即时优惠和出行服务相反。",4,complete
1163318,"喜欢：用户偏好出行服务品类（如打车），关键词包括消费券和优惠券，品牌如支付宝、麦当劳、滴滴出行和中可，使用场景为日常通勤出行和快餐消费，基于点击行为中频繁涉及小额优惠券和滴滴出行服务。

不喜欢：用户不喜欢特定餐饮品牌如肥叔锅贴、大额出行券包如100元券包，以及火车票相关服务，基于未点击商品中与点击行为相反的特征，如未选择大额优惠或非滴滴出行品牌。",4,complete
121219,"喜欢：用户偏好火车票相关优惠券，品类集中于出行票务，关键词包括""火车""和""火车票""，品牌涉及飞猪和B站，使用场景为火车旅行和日常出行消费渠道。
不喜欢：用户不喜欢汽车票、门票、酒店优惠、电影票和快递服务等，这些特征与点击行为相反，体现在其他出行方式（如汽车票）、娱乐活动（如门票、电影票）、住宿（如酒店）及生活服务（如快递）上。",4,complete
1677070,"喜欢：用户偏好出行服务品类，关键词包括出行、优惠券、滴滴出行和立减，品牌如滴滴出行和悦享，使用场景为日常通勤和节省出行成本，基于点击行为中对滴滴出行7折券包的积极互动，以及搜索关键词（如出行优惠、乘车码）和服务使用（如出行优惠）的支持。

不喜欢：用户不喜欢其他打车品牌如花小猪打车，以及电影优惠券和火车票服务，基于未点击商品中花小猪打车、电影优惠券和同程火车票的负面行为，与点击行为中出行主题形成相反特征。",4,complete
597353,"喜欢：用户偏好出行服务（如打车优惠券）、支付工具（如收款码、转账收款）、美容产品（如脸部美容棒）、文化用品（如毛笔字帖、王羲之十七帖），关键词包括打车、现金、积分、支付，品牌如高德、vivo、apple、华为，使用场景涉及日常出行优惠、理财赚钱（如赚零钱、集分宝）和休闲活动（如练古帖、健身）。

不喜欢：用户对滴滴出行品牌、会场消费券、生活日用品（如软抽纸、踩屎感拖鞋）、话费券等不感兴趣，基于未点击行为与点击的高德打车优惠券形成对比。",4,complete
359776,"喜欢：用户偏好快餐品类，特别是汉堡王品牌的王道嫩香鸡块；关键词包括汉堡王、快餐相关；品牌集中于汉堡王；使用场景涉及外卖或到店快餐消费，如通过饿了么或支付宝进行日常饮食购买。

不喜欢：用户不喜欢其他品牌的快餐（如麦当劳）、非食品商品（如洗衣液、火车票），以及汉堡王的某些产品如甜点（华夫筒）或组合优惠（如嫩香鸡块+小薯）。",4,complete
1052212,"喜欢：用户偏好出行服务（如滴滴出行）和快餐食品（如麦当劳薯条），关键词包括出行、消费券、立减折扣，品牌偏好滴滴出行、麦当劳、支付宝，使用场景涉及使用优惠券进行出行支付（如打车）和餐饮消费（如外卖点餐）。

不喜欢：用户不喜欢家居用品（如加厚抽纸）、火车出行（如火车票），以及非相关娱乐品牌（如B站和飞猪），基于未点击商品特征与点击行为相反。",4,complete
306038,"喜欢：偏好品类包括话费充值、出行服务和饮料（如农夫山泉）；关键词涉及""充值优惠""、""出行折扣""和""消费券""；品牌偏好滴滴出行和农夫山泉；使用场景为日常缴费（如手机费、燃气费）和出行消费（如滴滴打车），基于点击商品如话费券、滴滴出行券包和农夫山泉饮料。

不喜欢：偏好品类包括食品零食（如瓜子）、快餐（如汉堡王）和家居用品（如洗衣液、纸巾）；关键词与""零食""、""快餐""和""家居清洁""相关；品牌如洽洽和汉堡王；使用场景为零食消费和快餐用餐，基于未点击商品如五香味瓜子、薰衣草洗衣液和汉堡王套餐，与点击行为中出行和饮料偏好相反。",4,complete
672433,"### 用户兴趣偏好总结（场景4）
喜欢：用户偏好快餐品类（如汉堡、鸡腿、饮品），关键词包括双人餐、单人餐、小食组合和4件套，品牌偏好汉堡王、麦当劳、古茗、德克士和乐乐茶，使用场景主要为餐饮消费和快餐服务（如到店用餐或外卖）。  
不喜欢：基于未点击行为，用户不喜欢电影相关服务（如电影优惠券和电影票）及话费充值服务。",4,complete
1676066,"### 用户兴趣偏好总结（场景4）
喜欢：偏好出行服务（如打车网约车）、快餐食品和电影票务；关键词包括消费券、优惠券、立减；品牌偏好滴滴出行、曹操出行、麦当劳；使用场景涉及出行（如打车）、餐饮（如快餐消费）和娱乐（如观影）。

不喜欢：基于未点击行为，不喜欢高德打车、花小猪打车等替代出行服务，以及货运（如货拉拉）、快递服务和家居用品（如保鲜盒）。",4,complete
2005655,"喜欢：该用户偏好优惠券和加油服务品类（如支付宝商家券、团油），关注红包、出行等关键词（搜索中多次出现），青睐支付宝和团油品牌，使用场景集中在出行支付（如交易行为中的公共交通卡、易捷加油）和日常消费（如扫码订单、收款）。

不喜欢：用户不喜欢话费券（未点击商品中话费券相关）和餐饮特价券（如小杨生煎），与点击的加油优惠形成对比。",4,complete
144048,"喜欢：用户偏好快餐品类（如麦当劳、汉堡王套餐）、茶饮品牌（如古茗、CoCo都可）和饮料（如娃哈哈AD钙奶），关键词包括消费券、支付宝、红包和特价，使用场景集中于餐饮消费、饮品购买、优惠券使用和在线支付。
不喜欢：基于未点击商品，用户不喜欢水果（如鲜丰水果）、纯牛奶（如特仑苏）、其他茶饮品牌（如沪上阿姨）以及非餐饮商品（如电风扇、拖鞋）和服务类（如手机充值、租车券）。",4,complete
271655,"喜欢：用户偏好通信服务品类，如话费充值；关键词包括充值、手机充值；品牌如充小侠；使用场景涉及在线支付和移动充值服务，基于点击行为中的话费充值商品实体词（如话费充值、手机充值）和交易行为中的移动支付相关实体（如支付宝、手机扫码支付）。

不喜欢：用户不喜欢优惠券和出行折扣相关服务，如消费券和滴滴出行，基于未点击商品中的实体词（如消费券、立减、滴滴出行）与点击行为相反的特征。",4,complete
648279,"喜欢：该用户偏好家庭清洁品类如洗衣露和洗衣液组合，关键词包括精选、通用和上门取件，品牌如盒马和好爸爸，使用场景涉及快递服务寄送和家庭日常清洁。

不喜欢：该用户不喜欢优惠券促销如立减券和发券，特定品牌如滴滴出行和麦当劳，以及粮油调味品类如粮油调味券。",4,complete
636809,"喜欢：用户偏好快餐品类中的薯条产品（如薯霸王），关键词包括推广、火车和日常，品牌如汉堡王、飞猪和风火递，使用场景涉及日常消费优惠（如B站推广券）、旅行服务（如火车和飞猪）以及快递寄送（如风火递）。

不喜欢：用户不喜欢汉堡王的鸡腿产品（如椒香鸡腿）、芝士餐、多人份套餐（如双人餐或3人餐）、华夫筒，以及农夫山泉，这些特征与点击的薯条和推广优惠相反。",4,complete
81156,"喜欢：该用户偏好出行服务品类，关键词包括打车、出行、券包、立减，品牌如滴滴出行、高德、花小猪打车，使用场景为日常通勤和节省出行费用，基于点击商品中频繁出现的打车优惠券和出行相关实体词。

不喜欢：用户不喜欢百分比折扣优惠（如89折），基于未点击商品中与点击行为相反的特征（点击偏好固定金额立减券，而未点击商品为百分比折扣）。",4,complete
343647,"### 用户兴趣偏好总结（场景4）
喜欢：用户偏好交通出行品类，关键词如花小猪打车、顺风车和免押金租赁，品牌为花小猪打车，使用场景涉及日常通勤、打车服务和出行优惠券（基于点击商品和搜索关键词，如点击花小猪打车优惠券、搜索""花小猪打车""和""免押金租赁""）。

不喜欢：用户对家居用品品类不感兴趣，关键词如加厚抽纸和特价包邮，品牌如麦好物，使用场景为家庭清洁（基于未点击商品中与点击行为相反的特征，如未点击纸巾商品""加厚抽纸""，而点击集中于出行服务）。",4,complete
252754,"喜欢：用户偏好交通出行服务（如滴滴出行、单车订单）、餐饮优惠（如麦当劳双人餐、无辣不欢套餐）和折扣券（如5折券、立减消费券）；关键词包括租赁（租手机平台）、电子产品（苹果耳机、单反相机）和消费节；品牌涉及滴滴出行、麦当劳和苹果；使用场景涵盖出行支付（公交、滴滴）、餐饮消费（麦当劳）和生活便利（水电缴费、健身器材）。

不喜欢：基于未点击行为，用户对支付宝相关的免费促销（如0元中可饮料）不感兴趣，尤其当涉及低价值饮料或特定推广时，与点击的餐饮优惠和交通服务形成对比。",4,complete
204598,"喜欢：用户偏好清洁用品品类，如香皂和洗衣液（特别是大桶装），品牌如舒肤佳，关键词如消费券和付邮（表示优惠活动），使用场景为家庭清洁；对回收服务（如拾尚回收）感兴趣，并关注现金相关优惠（如消费券）。

不喜欢：用户不喜欢与清洁用品无关的品类，如服装（T恤）、电子产品租赁（租机）、纸巾、手机（如华为）、小家电（电风扇）、话费券、饮料（矿泉水）和鞋类（拖鞋）；对某些清洁用品如洁厕灵（尽管交易中有）不感兴趣，表现为未点击相关商品。",4,complete
842005,"喜欢：用户偏好在线购物平台的粮油调味品类（如盒马云超），关键词包括通用、特价和付邮购，品牌如盒马和智小租，使用场景涉及家庭生活（粮油调味）和数字服务（话费充值、手机充值），同时关注电子产品（苹果iPhone）和日常用品（雨伞）。

不喜欢：基于未点击行为，用户不喜欢纸品清洁、美妆个护和出行服务（如打车、单车）品类，关键词如发券、立减和免费，品牌如小杨生煎、滴滴出行和良品铺子，使用场景包括外出餐饮（快餐）、交通出行和家庭清洁（洗衣液）。",4,complete
311962,"喜欢：用户偏好话费充值服务，涉及品类包括金融支付（如手机充值、权益充值）和生活服务（如电信通信），关键词如""充值""、""话费""、""权益""，品牌如""充小侠""，使用场景为日常手机话费支付和在线充值操作。

不喜欢：用户对出行服务（如滴滴打车、哈啰出行）、罚款代缴（如罚单优惠券）、洗衣清洁（如薰衣草洗衣液）、娱乐票务（如电影票、旅行券）、快餐餐饮（如麦当劳、汉堡王）及个人用品（如杰士邦、抽纸）不感兴趣，这些特征与点击的充值服务相反。",4,complete
727465,"喜欢：偏好夏季防晒用品（如遮阳帽和防滑凉拖鞋）、休闲零食（如洽洽五香味瓜子）和个人护理（如舒肤佳香皂）；关键词包括消费券、付邮、夏季和防滑；品牌倾向几羊嗨购、洽洽和舒肤佳；使用场景涉及户外防晒、家庭日常穿着和休闲零食消费。

不喜欢：基于未点击行为，不喜欢旅行服务（如火车票和打车券）、运动品牌帽子（如耐克和Adidas）、特定品牌零食（如好巴食瓜子）和洗衣液（如薰衣草洗衣液）；关键词与旅行推广、运动品牌和特定促销相关。",4,complete
263316,"喜欢：用户偏好口腔护理品类如益生菌牙膏（品牌众鼎、乐美），家居用品如保鲜盒（品牌乐扣乐扣），以及汽车服务如加油卡充值（品牌车行易）；关键词包括促销活动（双十一、双十二）、省钱工具（红包、消费券）、支付方式（支付宝、移动支付）；使用场景涉及日常消费、省钱购物（如付邮送、推广活动）和在线支付服务（如余额宝、花呗），同时体现对游戏化理财（如蚂蚁庄园、芭芭农场）的兴趣。

不喜欢：基于未点击商品，用户不喜欢小家电品类如静音电风扇，与点击行为中的口腔护理、家居用品和汽车服务形成鲜明对比，表明对非促销类、非日常必需的小型电子产品缺乏兴趣。",4,complete
680750,"喜欢：偏好品类包括家居用品（如保鲜袋、凉拖鞋）、食品（如生鲜、快餐）、支付服务；关键词如防滑、食品级、大牌、0元优惠；品牌如妙洁、支付宝、麦当劳；使用场景涉及日常家居存储、舒适穿着、支付消费和健身相关活动（如走路、打卡）。

不喜欢：基于未点击商品，用户不喜欢电器（如静音电风扇）、电影娱乐（如电影优惠券）和推广服务（如支付宝商家券）。",4,complete
1416703,"喜欢：用户偏好快餐品类，特别是小食组合（如点击的麦当劳小食组合），关键词包括麦当劳和小食组合，品牌涉及麦当劳和盒马（从点击商品和交易行为体现），使用场景主要为外卖点餐（如服务使用实体中的外卖点餐、饿了么）和电商平台的通用购物（如盒马云超通用商品）。

不喜欢：用户不喜欢百货类商品（如未点击的盒马云超百货通用）、粮油类商品（如未点击的盒马云超粮油通用），以及早餐类快餐（如未点击的原味板烧鸡腿麦满分组合）和茶饮品牌如CoCo都可（如未点击的茶色生香系列），这些特征与点击的小食组合和快餐偏好相反。",4,complete
938539,"喜欢：该用户偏好快餐和饮料品类（如麦当劳和中可），品牌包括支付宝和麦当劳，关键词涉及消费券和优惠活动，使用场景主要为支付服务（如支付宝交易）和日常消费（如快餐购买），结合服务使用数据如支付宝、蚂蚁庄园等，体现对支付生态和优惠消费的倾向。

不喜欢：基于未点击商品的反向特征，用户不喜欢买一送一促销（如圆桶冰淇淋）、出行服务（如滴滴出行），以及搜索品牌发券、立减等营销活动，表明对复杂促销和出行类内容缺乏兴趣。",4,complete
1886827,"### 用户兴趣偏好总结（场景4）
喜欢：该用户偏好饮料品类，特别是碳酸饮料（如雪碧、可乐）和果汁气泡饮，关键词包括夏日、消费券和支付宝活动，品牌如可口可乐、美汁源和怡宝，使用场景涉及夏日促销、消费券会场和限时优惠活动。  
不喜欢：基于未点击商品，用户不喜欢牛奶品类（如伊利纯牛奶）、出行服务（如滴滴出行）、快餐品牌（如汉堡王），以及话费券、日常推广和抵用券等推广服务。",4,complete
27437,"喜欢：用户偏好快餐食品品类，特别是麦当劳品牌的小食组合，如薯条、麦乐鸡块和买一送一促销；关键词包括薯条、麦乐鸡块、小食组合；使用场景为通过支付宝进行便捷快餐消费，聚焦小份零食而非正餐。

不喜欢：用户不喜欢大份套餐（如双人餐）、甜点（如麦旋风、新地、派）、其他快餐品牌（如汉堡王）、以及非食品类如出行服务（滴滴打车、高德打车）、日用品（海飞丝洗发水、维达手帕纸、洽洽瓜子），避免相关关键词和场景。",4,complete
2000394,"喜欢：用户偏好快餐零食品类，如小食组合、薯条和冰淇淋；关键词包括“我就喜欢”、“买一送一”和“双人欢享餐”；品牌偏好麦当劳；使用场景涉及休闲小吃、促销活动和社交用餐（如双人餐）。

不喜欢：基于未点击行为，用户不喜欢健康早餐类食品，如粥和油条。",4,complete
302329,"喜欢：用户偏好与火车相关的日常推广优惠券，特别是涉及b站和飞猪品牌的旅行场景，关键词包括火车、推广、日常，偏好品类为旅行优惠（如火车票折扣），使用场景聚焦日常推广和在线旅行服务（如飞猪旅行），品牌倾向b站和飞猪。

不喜欢：用户不喜欢包含火车票或特定时间限制（如7-8月）的推广商品，基于未点击行为中与点击相反的特征，如火车票实体词和折扣金额差异（2元 vs 3元）。",4,complete
1785268,"喜欢：用户偏好快餐和饮料品类，特别是麦当劳品牌和可口可乐产品（中可），关键词包括消费券和支付宝支付，使用场景涉及在线优惠活动（如0元中可）和便捷支付服务。

不喜欢：基于未点击行为，用户不喜欢其他饮料品牌如东鹏特饮和佳得乐，汉堡王快餐，以及快递服务和非食品商品如纸巾（维达、得宝）。",4,complete
1757606,"喜欢：该用户偏好出行服务品类，如打车和快递寄件；关键词包括打车、出行、快递；品牌偏好花小猪和曹操出行；使用场景涉及日常通勤和快递上门服务，体现在频繁点击打车券包和快递优惠商品。
不喜欢：基于未点击商品中与点击行为相反的特征，用户不喜欢个人护理用品（如卫生巾）、饮品（如茶饮）、家居清洁用品（如洗衣液）和话费服务，反映在未点击苏菲卫生用品、古茗茶饮、洗衣液和话费券等商品。",4,complete
937331,"喜欢：用户偏好快餐食品品类，特别是麦当劳品牌的汉堡、薯条和套餐；关键词包括麦当劳、支付宝和现金红包；品牌以麦当劳为主，支付宝作为支付工具；使用场景涉及外卖点餐和支付宝支付消费。

不喜欢：用户不喜欢日用品品类，如抽纸等家庭清洁产品，基于未点击行为与点击的食品特征相反。",4,complete
1329870,"喜欢：用户偏好汉堡王品牌的全牛肉堡3人餐，表明对快餐餐饮品类的喜爱，关键词包括全牛肉和3人餐，使用场景为团体用餐或家庭聚餐。

不喜欢：基于未点击商品，用户不喜欢tims咖啡、椒香鸡腿、芝士套、薯条、华夫筒等，反映出对非牛肉产品、小份餐（如单人餐）、甜点及咖啡的排斥。",4,complete
1576588,"喜欢：用户偏好洗衣液（尤其是薰衣草味、大桶装规格，如4斤或5斤，常带消费券和付邮购优惠）、咸鸭蛋（如流油咸鸭蛋）和牙膏（如舒客品牌）；关键词包括付邮购、消费券、特价、除菌除螨；品牌如奥妙、几羊嗨购、麦谷优品；使用场景集中于家庭清洁（洗衣液、牙膏）和日常食品采购（咸鸭蛋），体现对实惠、功能性日用品的兴趣。

不喜欢：基于未点击商品，用户不喜欢花生（如多味花生或椒盐花生）、洗衣粉（如南极人大桶洗衣粉），以及背包、皮带、沐浴露、电风扇等商品，表明对零食替代品、洗衣替代品、时尚用品和个人护理设备缺乏兴趣。",4,complete
